6/10/2024, 22:30:38, 38
6/10/2024, 22:35:29, 40
6/10/2024, 22:51:51, 39
6/10/2024, 23:25:07, 30
6/10/2024, 23:38:31, 29
6/10/2024, 23:51:30, 28
6/11/2024, 01:51:13, 27
6/11/2024, 02:00:17, 31
6/11/2024, 02:15:16, 36
6/11/2024, 02:30:18, 35
6/11/2024, 02:45:16, 33
6/11/2024, 03:00:17, 27
6/11/2024, 03:15:16, 22
6/11/2024, 03:30:18, 25
6/11/2024, 03:45:16, 28
6/11/2024, 04:00:18, 24
6/11/2024, 04:15:16, 24
6/11/2024, 04:30:19, 22
6/11/2024, 04:45:17, 19
6/11/2024, 05:00:17, 19
6/11/2024, 05:15:17, 28
6/11/2024, 05:30:20, 28
6/11/2024, 05:45:17, 29
6/11/2024, 06:00:18, 28
6/11/2024, 06:15:16, 31
6/11/2024, 06:30:20, 31
6/11/2024, 06:45:16, 34
6/11/2024, 07:00:19, 38
6/11/2024, 07:15:18, 49
6/11/2024, 07:30:19, 44
6/11/2024, 07:45:18, 49
6/11/2024, 08:00:20, 47
6/11/2024, 08:15:18, 52
6/11/2024, 08:30:16, 54
6/11/2024, 08:45:16, 43
6/11/2024, 09:00:19, 49
6/11/2024, 09:15:18, 50
6/11/2024, 09:30:17, 56
6/11/2024, 09:45:17, 55
6/11/2024, 10:00:21, 44
6/11/2024, 10:15:17, 42
6/11/2024, 10:30:16, 39
6/11/2024, 10:45:17, 40
6/11/2024, 11:00:17, 44
6/11/2024, 11:15:18, 40
6/11/2024, 11:30:22, 40
6/11/2024, 11:45:17, 48
6/11/2024, 12:00:17, 54
6/11/2024, 12:15:17, 65
6/11/2024, 12:30:19, 63
6/11/2024, 12:45:20, 64
6/11/2024, 13:00:22, 58
6/11/2024, 13:15:16, 60
6/11/2024, 13:30:21, 60
6/11/2024, 13:45:19, 59
6/11/2024, 14:00:20, 57
6/11/2024, 14:15:19, 48
6/11/2024, 14:30:22, 39
6/11/2024, 14:45:26, 47
6/11/2024, 15:00:18, 54
6/11/2024, 15:15:23, 60
6/11/2024, 15:30:16, 65
6/11/2024, 15:45:18, 71
6/11/2024, 16:00:20, 56
6/11/2024, 16:15:19, 55
6/11/2024, 16:30:16, 44
6/11/2024, 16:45:21, 44
6/11/2024, 17:00:21, 41
6/11/2024, 17:15:20, 41
6/11/2024, 17:30:20, 42
6/11/2024, 17:45:18, 46
6/11/2024, 18:00:21, 43
6/11/2024, 18:15:19, 48
6/11/2024, 18:30:21, 47
6/11/2024, 18:45:17, 40
6/11/2024, 19:00:18, 42
6/11/2024, 19:15:16, 44
6/11/2024, 19:30:16, 44
6/11/2024, 19:45:16, 36
6/11/2024, 20:00:17, 40
6/11/2024, 20:16:23, 37
6/11/2024, 20:22:42, 38
6/11/2024, 20:30:20, 35
6/11/2024, 20:40:15, 36
6/11/2024, 20:50:16, 33
6/11/2024, 21:00:17, 34
6/11/2024, 21:10:18, 32
6/11/2024, 21:20:16, 33
6/11/2024, 21:32:26, 29
6/11/2024, 21:40:34, 30
6/11/2024, 21:50:15, 28
6/11/2024, 22:00:19, 25
6/11/2024, 22:10:15, 33
6/11/2024, 22:20:15, 34
6/11/2024, 22:30:18, 27
6/11/2024, 22:40:15, 28
6/11/2024, 22:50:19, 22
6/11/2024, 23:00:18, 27
6/11/2024, 23:10:14, 31
6/11/2024, 23:20:16, 35
6/11/2024, 23:30:15, 29
6/11/2024, 23:40:15, 32
6/11/2024, 23:50:15, 32
6/12/2024, 24:00:15, 31
6/12/2024, 24:10:15, 30
6/12/2024, 24:20:18, 29
6/12/2024, 24:30:18, 32
6/12/2024, 24:40:16, 30
6/12/2024, 24:50:14, 31
6/12/2024, 01:00:15, 26
6/12/2024, 01:10:14, 28
6/12/2024, 01:20:15, 22
6/12/2024, 01:30:16, 21
6/12/2024, 01:40:14, 17
6/12/2024, 01:50:20, 19
6/12/2024, 02:00:16, 20
6/12/2024, 02:10:17, 19
6/12/2024, 02:20:15, 18
6/12/2024, 02:30:22, 15
6/12/2024, 02:40:14, 15
6/12/2024, 02:50:14, 15
6/12/2024, 03:00:16, 12
6/12/2024, 03:10:15, 11
6/12/2024, 03:20:15, 16
6/12/2024, 03:30:16, 21
6/12/2024, 03:40:13, 20
6/12/2024, 03:50:18, 16
6/12/2024, 04:00:17, 16
6/12/2024, 04:10:14, 16
6/12/2024, 04:20:15, 18
6/12/2024, 04:30:16, 19
6/12/2024, 04:40:15, 18
6/12/2024, 04:50:17, 22
6/12/2024, 05:00:16, 21
6/12/2024, 05:10:16, 27
6/12/2024, 05:20:19, 27
6/12/2024, 05:30:16, 33
6/12/2024, 05:40:18, 34
6/12/2024, 05:50:19, 36
6/12/2024, 06:00:16, 49
6/12/2024, 06:10:20, 48
6/12/2024, 06:20:17, 50
6/12/2024, 06:30:15, 40
6/12/2024, 06:40:21, 49
6/12/2024, 06:50:15, 47
6/12/2024, 07:00:19, 42
6/12/2024, 07:10:16, 46
6/12/2024, 07:20:17, 43
6/12/2024, 07:30:18, 44
6/12/2024, 07:40:15, 38
6/12/2024, 07:50:16, 47
6/12/2024, 08:00:18, 48
6/12/2024, 08:10:17, 52
6/12/2024, 08:20:15, 62
6/12/2024, 08:30:21, 45
6/12/2024, 08:40:17, 36
6/12/2024, 08:50:19, 44
6/12/2024, 09:00:22, 38
6/12/2024, 09:10:16, 40
6/12/2024, 09:20:26, 41
6/12/2024, 09:30:17, 36
6/12/2024, 09:40:16, 38
6/12/2024, 09:50:16, 40
6/12/2024, 10:00:17, 38
6/12/2024, 10:10:15, 38
6/12/2024, 10:20:17, 37
6/12/2024, 10:30:18, 39
6/12/2024, 10:40:18, 43
6/12/2024, 10:50:26, 56
6/12/2024, 11:00:32, 61
6/12/2024, 11:10:19, 64
6/12/2024, 11:20:43, 63
6/12/2024, 11:30:16, 71
6/12/2024, 11:40:18, 76
6/12/2024, 11:50:19, 80
6/12/2024, 12:00:22, 85
6/12/2024, 12:10:21, 73
6/12/2024, 12:20:20, 72
6/12/2024, 12:30:25, 68
6/12/2024, 12:40:21, 56
6/12/2024, 12:50:20, 47
6/12/2024, 13:00:17, 57
6/12/2024, 13:10:15, 59
6/12/2024, 13:20:21, 59
6/12/2024, 13:30:18, 61
6/12/2024, 13:40:24, 62
6/12/2024, 13:50:19, 60
6/12/2024, 14:00:16, 63
6/12/2024, 14:10:17, 58
6/12/2024, 14:20:25, 55
6/12/2024, 14:30:19, 51
6/12/2024, 14:40:19, 45
6/12/2024, 14:50:14, 41
6/12/2024, 15:00:22, 51
6/12/2024, 15:10:25, 54
6/12/2024, 15:20:15, 59
6/12/2024, 15:30:15, 51
6/12/2024, 15:40:18, 54
6/12/2024, 15:50:16, 54
6/12/2024, 16:00:17, 50
6/12/2024, 16:10:18, 43
6/12/2024, 16:20:17, 44
6/12/2024, 16:30:16, 47
6/12/2024, 16:40:19, 45
6/12/2024, 16:50:18, 41
6/12/2024, 17:00:17, 37
6/12/2024, 17:10:15, 32
6/12/2024, 17:20:17, 35
6/12/2024, 17:30:16, 39
6/12/2024, 17:40:16, 41
6/12/2024, 17:50:16, 42
6/12/2024, 18:00:15, 42
6/12/2024, 18:10:25, 40
6/12/2024, 18:20:19, 40
6/12/2024, 18:30:16, 34
6/12/2024, 18:40:14, 34
6/12/2024, 18:50:16, 40
6/12/2024, 19:00:18, 40
6/12/2024, 19:10:14, 45
6/12/2024, 19:20:17, 48
6/12/2024, 19:30:16, 50
6/12/2024, 19:40:16, 54
6/12/2024, 19:50:17, 55
6/12/2024, 20:00:17, 63
6/12/2024, 20:10:17, 51
6/12/2024, 20:20:18, 50
6/12/2024, 20:30:19, 48
6/12/2024, 20:40:15, 43
6/12/2024, 20:50:22, 41
6/12/2024, 21:00:17, 42
6/12/2024, 21:10:15, 38
6/12/2024, 21:20:17, 36
6/12/2024, 21:30:17, 33
6/12/2024, 21:40:20, 34
6/12/2024, 21:50:22, 33
6/12/2024, 22:00:15, 32
6/12/2024, 22:10:15, 40
6/12/2024, 22:20:15, 37
6/12/2024, 22:30:18, 31
6/12/2024, 22:40:17, 26
6/12/2024, 22:50:15, 27
6/12/2024, 23:00:17, 25
6/12/2024, 23:10:14, 26
6/12/2024, 23:20:15, 24
6/12/2024, 23:30:16, 26
6/12/2024, 23:40:15, 30
6/12/2024, 23:50:14, 32
6/13/2024, 24:00:16, 32
6/13/2024, 24:10:17, 34
6/13/2024, 24:20:27, 32
6/13/2024, 24:30:19, 29
6/13/2024, 24:40:21, 29
6/13/2024, 24:50:18, 33
6/13/2024, 01:00:16, 38
6/13/2024, 01:10:16, 33
6/13/2024, 01:20:14, 29
6/13/2024, 01:30:17, 24
6/13/2024, 01:40:20, 28
6/13/2024, 01:50:14, 24
6/13/2024, 02:00:19, 25
6/13/2024, 02:10:15, 26
6/13/2024, 02:20:15, 24
6/13/2024, 02:30:19, 25
6/13/2024, 02:40:15, 24
6/13/2024, 02:50:16, 23
6/13/2024, 03:00:15, 23
6/13/2024, 03:10:14, 23
6/13/2024, 03:20:17, 20
6/13/2024, 03:30:15, 20
6/13/2024, 03:40:14, 20
6/13/2024, 03:50:16, 23
6/13/2024, 04:00:15, 22
6/13/2024, 04:10:16, 20
6/13/2024, 04:20:16, 19
6/13/2024, 04:30:18, 23
6/13/2024, 04:40:14, 21
6/13/2024, 04:50:15, 20
