6/1/2025, 24:00:22, 23
6/1/2025, 24:15:21, 23
6/1/2025, 24:30:21, 24
6/1/2025, 24:45:17, 26
6/1/2025, 01:00:20, 23
6/1/2025, 01:15:18, 25
6/1/2025, 01:30:20, 30
6/1/2025, 01:45:19, 28
6/1/2025, 02:00:21, 20
6/1/2025, 02:15:24, 16
6/1/2025, 02:30:16, 18
6/1/2025, 02:45:19, 15
6/1/2025, 03:00:21, 21
6/1/2025, 03:15:20, 20
6/1/2025, 03:30:21, 22
6/1/2025, 03:45:22, 20
6/1/2025, 04:00:21, 25
6/1/2025, 04:15:18, 24
6/1/2025, 04:30:21, 21
6/1/2025, 04:45:19, 21
6/1/2025, 05:00:21, 22
6/1/2025, 05:15:17, 23
6/1/2025, 05:30:20, 30
6/1/2025, 05:45:18, 30
6/1/2025, 06:00:25, 40
6/1/2025, 06:15:19, 46
6/1/2025, 06:30:20, 40
6/1/2025, 06:45:19, 35
6/1/2025, 07:00:20, 43
6/1/2025, 07:15:17, 42
6/1/2025, 07:30:21, 35
6/1/2025, 07:45:19, 37
6/1/2025, 08:00:23, 32
6/1/2025, 08:15:23, 30
6/1/2025, 08:30:17, 31
6/1/2025, 08:45:25, 43
6/1/2025, 09:00:19, 41
6/1/2025, 09:15:19, 31
6/1/2025, 09:30:18, 34
6/1/2025, 09:45:20, 40
6/1/2025, 10:00:20, 46
6/1/2025, 10:15:17, 43
6/1/2025, 10:30:20, 48
6/1/2025, 10:45:20, 51
6/1/2025, 11:00:19, 55
6/1/2025, 11:15:18, 43
6/1/2025, 11:30:22, 54
6/1/2025, 11:45:31, 61
6/1/2025, 12:00:21, 52
6/1/2025, 12:15:17, 56
6/1/2025, 12:30:20, 61
6/1/2025, 12:45:21, 45
6/1/2025, 13:00:21, 46
6/1/2025, 13:15:20, 50
6/1/2025, 13:30:19, 42
6/1/2025, 13:45:20, 53
6/1/2025, 14:00:22, 46
6/1/2025, 14:15:18, 61
6/1/2025, 14:30:18, 58
6/1/2025, 14:45:23, 54
6/1/2025, 15:00:19, 52
6/1/2025, 15:15:19, 63
6/1/2025, 15:30:19, 70
6/1/2025, 15:45:19, 47
6/1/2025, 16:00:24, 50
6/1/2025, 16:15:16, 42
6/1/2025, 16:30:18, 42
6/1/2025, 16:45:17, 46
6/1/2025, 17:00:20, 53
6/1/2025, 17:15:18, 48
6/1/2025, 17:30:19, 48
6/1/2025, 17:45:19, 54
6/1/2025, 18:00:23, 50
6/1/2025, 18:15:19, 46
6/1/2025, 18:30:19, 46
6/1/2025, 18:45:16, 37
6/1/2025, 19:00:19, 44
6/1/2025, 19:15:18, 38
6/1/2025, 19:30:18, 37
6/1/2025, 19:45:19, 33
6/1/2025, 20:00:21, 32
6/1/2025, 20:15:18, 36
6/1/2025, 20:30:21, 30
6/1/2025, 20:45:18, 35
6/1/2025, 21:00:20, 36
6/1/2025, 21:15:15, 36
6/1/2025, 21:30:19, 35
6/1/2025, 21:45:20, 37
6/1/2025, 22:00:20, 33
6/1/2025, 22:15:20, 27
6/1/2025, 22:30:18, 19
6/1/2025, 22:45:19, 22
6/1/2025, 23:00:18, 19
6/1/2025, 23:15:23, 24
6/1/2025, 23:30:17, 22
6/1/2025, 23:45:20, 26
6/2/2025, 24:00:17, 26
6/2/2025, 24:15:18, 28
6/2/2025, 24:30:17, 25
6/2/2025, 24:45:19, 28
6/2/2025, 01:00:20, 28
6/2/2025, 01:15:18, 29
6/2/2025, 01:30:21, 28
